00819849|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|2| |02|  30011|    953|  13006|  25236|    315|      0|      0|      0|      0|      0|02| 1|2
00866175|2018|Y|Y|V1| 3|D|N|4|1|1| |02|  69866|   7479|      0|  70486|      0|      0|      0|      0|      0|      0|03| 2|3|N|1|1|2| |01|   9244|      0|   9244|      0|      0|      0|      0|      0|      0|      0|  |  |1
00924920|2018|Y|Y|V1| 2|D|N|1|1|1| |04|  43192|    275|  32392|  64328|      0|      0|      0|      0|      0|      0|10| 3|1|N|1|1|2| |01|   4918|      0|   4918|      0|      0|      0|      0|      0|      0|      0|  |  |1
00928808|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|02| 1|2
01016431|2018|Y|Y|V1| 2|D|N|2|1|1| |05|  98251|   3421|  61200|  38800|      0|      0|      0|      0|      0|      0|04| 2|1|N|1|1|1| |00|   8344|   2044|   8344|      0|      0|      0|      0|      0|      0|      0|  |  |1
00858669|2018|Y|Y|V1| 3|D|Y|2|1|1|3|05|  44205|    163|  30846|  13203|      0|      0|      0|      0|      0|      0|06| 2|1|N| |3| | | |      0|      0|   2905|      0|      0|      0|      0|      0|      0|      0|  |  |1
01104451|2018|Y|Y|V1| 4|D|N|2|1|1| |05| 131385|  13372| 100592|  30793|    659|      0|      0|      0|      0|      0|03| 1|1|N| |3| | | |      0|      0|    771|      0|      0|      0|      0|      0|      0|      0|  |  |1
00855724|2018|Y|Y|V1| 1|D|N|2|1|1| |06|  61528|    207|  34844|  26782|    452|      0|      0|      0|      0|      0|06| 2|1|N|1|1|1| |00|   1143|      0|   1143|      0|      0|      0|      0|      0|      0|      0|  |  |1
01022029|2018|Y|Y|V1| 2|D|Y|2|1|1| |04|  97500|   7076|  76536|  19083|   1500|      0|      0|      0|      0|      0|06| 3|1|Y|1|1|1| |00|   2307|      0|   2307|      0|      0|      0|      0|      0|      0|      0|  |  |1
01050460|2018|Y|Y|V4| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|2|1|1|3|02|  33356|      0|  23333|   8663|   1278|      0|      0|      0|      0|      0|02| 1|2
01113565|2018|N|Y|V1| 3|D|Y|2|1|1| |08|  87781|      0|  87781|      0|      0|      0|      0|      0|      0|      0|09| 2|1|Y|1|1|2| |00|   4832|      0|   4832|      0|      0|      0|      0|      0|      0|      0|  |  |1
00691928|2018|Y|Y| | 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|1|1|2| |01|  10700|      0|  10700|      0|     41|      0|      0|      0|      0|      0|01| 1|1
00955160|2018|Y|Y| | 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|2| |03|   4840|      0|   2320|   2520|      0|      0|      0|      0|      0|      0|04| 2|2
01078962|2018|Y|Y|V1| 2|D|N|2|1|1| |03|  46205|   2321|  46182|      0|      0|      0|      0|      0|      0|      0|04| 1|1|N|1|1|1| |01|   6366|      0|   6366|      0|      0|      0|      0|      0|      0|      0|  |  |1
01092873|2018|Y|Y| | 7|D|N|1|1|1| |01|  -1369|      0|  -1369|      0|      0|      0|      0|      0|      0|      0|02| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00774828|2018|Y|Y|V1| 1|D|N|4|1|1|3|02|  39232|      0|      0|  40597|    988|      0|      0|      0|      0|      0|02| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01067940|2018|Y|Y|V1| 2|D|N|6|1|1| |07|  67938|   9148|      0|  67938|      0|      0|      0|      0|      0|      0|06| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01136594|2018|Y|Y|V1| 3|D|N|4|1|1| |03|  27435|      0|      0|  31003|      0|   1500|      0|      0|      0|      0|03| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00891762|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|2| |02|  55521|   2644|  27425|  28096|   1500|      0|      0|      0|      0|      0|03| 1|2
00916849|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|2|1|00|  12469|    373|  10023|   2446|      0|      0|      0|      0|      0|      0|02| 2|2
00840008|2018|N|Y|V1| 2|D|N|4|1|1| |05|  43583|      0|  28878|  14705|      0|      0|      0|      0|      0|      0|07| 2|1|N|1|1|2| |00|   4760|      0|   4760|      0|      0|      0|      0|      0|      0|      0|  |  |1
00959673|2018|Y|Y|V1| 2|D|N|2|1|1| |05|  76477|   3526|  76477|      0|      0|      0|      0|      0|      0|      0|05| 1|1|N| |3| | |00|      0|      0|   5138|      0|      0|      0|      0|      0|      0|      0|  |  |1
00934012|2018|Y|Y|V1| 2|D|N|2|1|1| |06|  78268|   3329|      0|  73711|      0|      0|      0|      0|      0|      0|06| 2|1|N|1|1|1| |00|   8031|    174|   8031|      0|      0|      0|      0|      0|      0|      0|  |  |1
01072192|2018|N|Y|V1| 2|D|N|1|1|1|2|01|  28338|   1181|      0|  26139|      0|      0|      0|      0|      0|      0|04| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01144716|2018|N|Y|V1| 1|D|N|4|1|2| |03|  43351|   1661|      0|  43351|      0|      0|      0|      0|      0|      0|04| 2|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00590609|2018|N|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|01|    -60|      0|  12600|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00628617|2018|N|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N| |3| | | |      0|      0|   2492|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00673778|2018|N|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1| |06|  99394|   3257|  49904|  49940|   2237|      0|      0|      0|      0|      0|06| 2|2
00825246|2018|N|Y|V1| 1|D|N|2|1|2| |04|  60000|   1238|  48000|  12000|      0|      0|      0|      0|      0|      0|04| 2|1|N|1|1|2| |00|   2781|    174|   2317|      0|      0|      0|      0|      0|      0|      0|  |  |1
01012837|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|2| |03|  46451|    811|  46451|      0|      0|      0|      0|      0|      0|      0|03| 1|2
01130804|2018|Y|Y| | 4|D|Y|2|1|1|2|04|  28891|      0|  35411|   5000|      0|      0|      0|      0|      0|      0|05| 3|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00974628|2018|Y|Y|V1| 1|D|N|4|1|1| |04|  38631|      0|  38023|      0|      0|      0|      0|      0|      0|      0|04| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01060139|2018|Y|Y|V1| 2|D|N|2|1|1|2|03|  46958|      0|  23438|  23520|      0|      0|      0|      0|      0|      0|03| 2|1|N|1|1|1| |00|   7500|      0|   6500|      0|      0|      0|      0|      0|      0|      0|  |  |1
01102302|2018|Y|Y|V1| 2|D|N|2|1|2| |06|  70949|   4226|  42493|  28454|      0|      0|      0|      0|      0|      0|06| 2|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00671291|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|01|  19321|      0|  19548|      0|      0|      0|      0|      0|      0|      0|01| 1|1
01115313|2018|Y|Y|V1| 8|D|N|1|1|2| | |  23449|      0|      0|  23449|      0|      0|      0|      0|      0|      0|05| 1|3|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00931949|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|2|2|3|01|   4482|     56|   4482|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00923666|2018|Y|Y|V1| 1|D|N|4|1|1| |02|  73304|   7841|      0|  73112|      0|      0|      0|      0|      0|      0|03| 2|3|N|4|1|2| |00|   5390|      0|   5390|      0|      0|      0|      0|      0|      0|      0|  |  |1
00994586|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1| | |  20000|      0|  15000|   5000|      0|      0|      0|      0|      0|      0|04| 1|2
01102595|2018|Y|Y|V1| 4|D|N|2|1|2| |03|  30504|      0|      0|  30504|      0|      0|      0|      0|      0|      0|03| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00934007|2018|Y|Y|V1| 1|D|N|3|1|1|3|02|  15488|      0|      0|  11114|      0|      0|      0|      0|      0|      0|03| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01124492|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|2|10|  17585|   1209|  17585|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00976581|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1|3|00|  25212|    992|   5491|  21220|      0|      0|      0|      0|      0|      0|02| 2|2
01070580|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1| |05|  76330|   1643|  59951|  11916|     41|      0|      0|      0|      0|      0|05| 2|2
01051768|2018|Y|Y|V5| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|2|2| |00|      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|01| 1|1
01122619|2018|N|Y|V1| 1|D|N|2|1|1|2|03|  43843|      0|  32321|  23284|      0|      0|      0|      0|      0|      0|03| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01141888|2018|Y|Y|V1| 1|D|N|2|1|1|2|04|  36972|    838|  37465|   4840|      0|      0|      0|      0|      0|      0|04| 2|1|N|1|1|1| |00|   6962|     88|   7167|      0|      0|      0|      0|      0|      0|      0|  |  |1
00897169|2018|Y|Y|V1| 3|D|N|4|1|1|1|03|  49300|   1931|      0|  51230|      0|      0|      0|      0|      0|      0|03| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01069805|2018|Y|Y|V1| 1|D|N|4|1|1| |03|  54553|   1762|      0|  52822|      0|      0|      0|      0|      0|      0|03| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01064577|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|00|   7500|   1000|   7500|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00972231|2018|Y|Y|V1| 1|D|N|2|1|1| |05|  65626|   2899|      0|  68661|      0|      0|      0|      0|      0|      0|05| 2|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01034925|2018|Y|Y|V1| 1|D|N|2|1|1| |05|  65626|   2889|      0|  68661|      0|      0|      0|      0|      0|      0|05| 2|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00928726|2018|Y|Y|V1| 1|D|N|4|1|1| |03|  50275|   3058|      0|  51181|    638|      0|      0|      0|      0|      0|03| 2|3|N| |3| | | |      0|      0|   2186|      0|      0|      0|      0|      0|      0|      0|  |  |1
01158228|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|2|2|00|  12519|    623|  12519|      0|      0|      0|      0|      0|      0|      0|01| 1|1
01092428|2018|Y|Y|V4| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|2|1|2| | |  18171|      0|   7656|  10515|      0|      0|      0|      0|      0|      0|03| 1|2
00722669|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N| |3| | | |      0|      0|   2500|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00853756|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|2|1|2| |03|  30645|      0|  25100|   5545|      0|      0|      0|      0|      0|      0|03| 1|2
01000953|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|2|1|1|3|03|  23516|      0|  22520|   2341|      0|      0|      0|      0|      0|      0|04| 1|2
01053457|2018|Y|Y|V1| 1|D|N|4|1|1| |07|  94819|   4519|  71471|  36403|      0|      0|      0|      0|      0|      0|08| 3|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00983876|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|01|   3000|    500|   3000|      0|      0|      0|      0|      0|      0|      0|01| 1|1
01030155|2018|Y|Y|V1| 1|D|Y|2|1|1| |05| 135653|  15621|  97577|  29364|   1500|      0|      0|      0|      0|      0|05| 2|1|N| |3| | | |      0|      0|    525|      0|      0|      0|      0|      0|      0|      0|  |  |1
00849068|2018|Y|Y|V1| 3|D|N|4|1|1|2|03|  36308|    604|      0|  36419|      0|      0|      0|      0|      0|      0|05| 2|3|N|1|1|1| |01|  11804|    553|  11804|      0|      0|      0|      0|      0|      0|      0|  |  |1
00947325|2018|Y|Y|V1| 5|D|N|1|1|2| |01|  81620|   3759|  38693|  42927|      0|      0|      0|      0|      0|      0|03| 1|1|Y|1|1|2| |01|   5141|      0|   5141|      0|      0|      0|      0|      0|      0|      0|  |  |1
01033497|2018|Y|Y|V1| 4|D|N|2|1|1|3|04|  45510|    438|  40472|      0|      0|      0|      0|      0|      0|      0|04| 1|1|N| |3| | | |      0|      0|   1970|      0|      0|      0|      0|      0|      0|      0|  |  |1
01100382|2018|Y|Y| | 3|D|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|02| 1|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01015119|2018|Y|Y|V1| 1|D|N|4|1|1|2|02|  41804|   2796|  41472|      0|      0|      0|      0|      0|      0|      0|03| 1|1|N|1|1|1| |00|   4431|      0|   4431|      0|      0|      0|      0|      0|      0|      0|  |  |1
00966363|2018|Y|Y|V1| 1|D|N|4|1|1|1|00|  45587|      0|      0|      0|      0|      0|      0|      0|      0|      0|03| 2|3|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00855276|2018|Y|Y|V1| 2|D|N|2|1|1| |03|  76657|   5889|  76657|      0|      0|      0|      0|      0|      0|      0|04| 2|1|N|1|1|1| |01|   6434|      0|   6923|      0|      0|      0|      0|      0|      0|      0|  |  |1
00898048|2018|Y|Y|V1| 2|D|N|1|1|1|2|00|  21055|      0|      0|  50000|      0|      0|      0|      0|      0|      0|15| 3|2|Y|1|1|2| |01|  10064|      0|  10064|      0|      0|      0|      0|      0|      0|      0|  |  |1
01112149|2018|N|Y|V1| 8|D|N|4|1|1|2|03|  66932|   5194|      0|  30939|      0|      0|      0|      0|      0|      0|05| 3|3|N|1|1|1|2|00|    669|      0|    720|      0|      0|      0|      0|      0|      0|      0|  |  |1
00982291|2018|N|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |Y|2|1|1|3|02|  23768|      0|   6000|  17762|    318|      0|      0|      0|      0|      0|02| 1|2
01102104|2018|Y|Y|V1| 3|D|N|2|1|1| |06|  71105|    491|  61709|   9923|      0|      0|      0|      0|      0|      0|06| 1|1|N| |3| | | |      0|      0|   2200|      0|      0|      0|      0|      0|      0|      0|  |  |1
00915150|2018|Y|Y|V1| 1|D|N|2|1|1|2|02|  40677|   2427|   6606|  43901|      0|      0|      0|      0|      0|   7200|03| 1|1|N|1|1|1| |01|   7522|      0|  11522|      0|      0|      0|      0|      0|      0|      0|  |  |1
01043166|2018|Y|Y|V1| 4|D|N|2|1|1| |04|  64144|   3629|  32196|  30629|    777|      0|      0|      0|      0|      0|04| 2|1|N| |3| | | |      0|      0|   1000|      0|      0|      0|      0|      0|      0|      0|  |  |1
01139385|2018|Y|Y|V1| 1|D|N|2|1|1| |03|  54633|   2581|  24314|  15714|      0|      0|      0|      0|      0|      0|03| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00858359|2018|Y|Y|V1| 1|D|N|2|1|1|2|03|  33341|   1846|      0|  39746|      0|      0|      0|      0|      0|   4559|03| 1|3|N|1|1|2| |01|  13068|    276|  13344|      0|      0|      0|      0|      0|      0|      0|  |  |1
00883811|2018|Y|Y|V1| 4|D|N|2|1|1|2|03|  57136|   3187|  27465|  29471|      0|      0|      0|      0|      0|      0|03| 1|1|N|1|1|2|1|00|   2446|      0|   2446|      0|      0|      0|      0|      0|      0|      0|  |  |1
00964740|2018|Y|Y|V1| 1|D|N|2|1|1| |04|  25684|      0|      0|  26212|      0|      0|      0|      0|      0|      0|04| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01037097|2018|Y|Y|V1| 1|D|N|2|1|1| |05|  50700|      0|  50700|      0|      0|      0|      0|      0|      0|      0|05| 1|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00913059|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|2|3|01|  12172|    186|  12172|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00813271|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|00|  21200|   6000|  10800|  11200|      0|      0|      0|      0|      0|      0|02| 2|2
00876756|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|02|  14238|   1909|  14238|  24338|      0|      0|      0|      0|      0|      0|02| 1|2
00880991|2018|Y|Y|V1| 1|D|N|2|1|1| |06|  84011|   4089|  81076|  81076|      0|      0|      0|      0|      0|      0|07| 1|1|N|1|1|2| |01|   6488|      0|   6488|      0|      0|      0|      0|      0|      0|      0|  |  |1
00962953|2018|Y|Y|V1| 1|D|N|2|1|1| |07|  48786|      0|  45400|   3386|      0|      0|      0|      0|      0|      0|07| 3|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
01094480|2018|Y|Y|V1| 1|D|N|4|1|1|2|01|  49733|   4814|      0|  49733|      0|      0|      0|      0|      0|      0|02| 1|3|N|1|1|2| |00|    702|      0|    702|      0|      0|      0|      0|      0|      0|      0|  |  |1
00722376|2018|Y|Y|V1| 1|D|N|2|1|1| |05|  57249|   2571|  57249|  72000|      0|      0|      0|      0|      0|      0|06| 3|1|N| |3| | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00973846|2018|Y|Y|V1| 1|D|N|1|2|1|3|02|  16004|      0|      0|  16004|      0|      0|      0|      0|      0|      0|02| 1|2|N|1|1|1|3|00|   3479|      0|   3744|      0|      0|      0|      0|      0|      0|      0|  |  |1
00880061|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|1|3|01|  12619|    633|      0|  12619|      0|      0|      0|      0|      0|      0|02| 2|2
00740337|2018|Y|Y|V1| 2|I|N|1|1|1|3|03|  13939|      0|  14999|      0|      0|      0|      0|      0|      0|      0|02| 1|1|N| |3| | | |      0|      0|   5000|      0|      0|      0|      0|      0|      0|      0|02| 1|1
01133586|2018|N|Y|V1| 7|D|N|4|1|1|2|03|   3006|      0|   3235|      0|      0|      0|      0|      0|      0|      0|03| 1|3|N| |3| | | |      0|      0|    909|      0|      0|      0|      0|      0|      0|      0|  |  |1
00907118|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|2| |01|   7089|      0|      0|      0|      0|      0|      0|      0|      0|      0|01| 1|1
00834347|2018|Y|Y|V1| 1|D|N|2|1|1| |10|  63267|      0|  22848|      0|      0|      0|      0|      0|      0|      0|12| 3|1|N|1|1|1| |01|   5861|      0|   5861|      0|      0|      0|      0|      0|      0|      0|  |  |1
00742139|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|1|1|4| | |   4550|      0|   4550|      0|      0|      0|      0|      0|      0|      0|02| 1|1
01037779|2018|Y|Y|V1| 2|D|N|1|1|2| |02|  42561|   3141|  28562|      0|      0|      0|      0|      0|      0|      0|02| 1|3|N|1|1|2| |02|      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  |1
00979617|2018|Y|Y|V1| 2|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|2| |04|   3302|      0|   3302|      0|      0|      0|      0|      0|      0|      0|02| 1|2
01051400|2018|Y|Y|V1| 3|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1| |03|  64277|   3476|  25818|  31416|      0|      0|      0|      0|      0|      0|04| 1|2
00918096|2018|Y|Y|V1| 1|I|N| | | | | |      0|      0|      0|      0|      0|      0|      0|      0|      0|      0|  |  | |N|2|1|1| |02|  51863|   2526|  54877|  38413|   1243|      0|      0|      0|      0|      0|03| 1|2
